1618454700000,62770.00000000,63075.00000000,62747.73000000,62821.63000000,432.45668800,1618455599999,27213116.07285874,15379,205.61566400,12939310.34631263,0
1618455600000,62821.64000000,62983.05000000,62660.01000000,62929.99000000,442.92270700,1618456499999,27816425.02360399,15488,234.39377900,14720508.33763552,0
1618456500000,62929.99000000,63153.07000000,62919.17000000,63117.26000000,439.81359900,1618457399999,27725455.77774483,14506,192.93498100,12162690.24071335,0
1618457400000,63117.25000000,63243.64000000,62963.16000000,63122.27000000,581.65683800,1618458299999,36705939.03544471,16389,304.47184100,19216200.80468907,0
1618458300000,63127.28000000,63194.43000000,62993.36000000,63056.61000000,491.93705800,1618459199999,31026725.49430735,13435,217.06732300,13689387.62807657,0
1618459200000,63056.62000000,63345.79000000,63026.78000000,63308.20000000,463.96385200,1618460099999,29336343.69847782,15246,242.10976700,15309698.88931811,0
1618460100000,63308.20000000,63460.22000000,63259.69000000,63324.53000000,527.45058100,1618460999999,33418060.74431261,15934,285.86079500,18112279.24520658,0
1618461000000,63324.53000000,63376.46000000,63160.65000000,63210.92000000,446.56706700,1618461899999,28243447.61722025,15785,220.14068000,13923418.31494439,0
1618461900000,63210.92000000,63210.92000000,62892.49000000,62950.08000000,482.99192800,1618462799999,30439939.60513736,15340,234.67427300,14789299.74363198,0
1618462800000,62950.11000000,63072.00000000,62924.37000000,62984.67000000,326.97320900,1618463699999,20600392.24536714,13186,155.32098500,9785914.32421195,0
1618463700000,62984.67000000,62984.67000000,62706.40000000,62781.26000000,564.88842000,1618464599999,35476460.65983744,18214,261.11175900,16396024.83627943,0
1618464600000,62781.26000000,62986.76000000,62747.35000000,62921.72000000,333.86047200,1618465499999,20992689.08751554,14058,168.61876600,10602257.93738053,0
1618465500000,62921.72000000,63288.87000000,62917.12000000,63109.50000000,441.77450500,1618466399999,27890200.94470616,17936,217.61146300,13737076.39850121,0
1618466400000,63109.49000000,63299.00000000,63109.49000000,63235.50000000,388.09775800,1618467299999,24531669.53686433,16037,197.57795900,12488591.85869886,0
1618467300000,63235.50000000,63298.98000000,62974.97000000,62993.85000000,450.96149300,1618468199999,28489867.02289028,17933,180.58492800,11407021.16233623,0
1618468200000,62993.84000000,63053.78000000,62829.05000000,62865.97000000,397.98030400,1618469099999,25050514.41240745,16927,206.23144100,12981370.74973658,0
1618469100000,62865.96000000,62998.87000000,62721.16000000,62936.19000000,545.37819500,1618469999999,34291702.24347927,18291,273.97471500,17226477.86518134,0
1618470000000,62936.18000000,63200.00000000,62936.18000000,63123.40000000,488.35006200,1618470899999,30805267.47122630,19469,243.13542600,15338370.27035758,0
1618470900000,63123.41000000,63140.64000000,62762.26000000,63048.79000000,459.61544000,1618471799999,28948193.38109936,18896,233.25301600,14693378.36262922,0
1618471800000,63048.78000000,63076.36000000,62770.45000000,62788.46000000,536.47803400,1618472699999,33729711.45533935,19509,202.51484400,12735936.15274420,0
1618472700000,62791.06000000,62971.85000000,62751.36000000,62842.56000000,472.18747300,1618473599999,29686223.65886536,17557,246.12059700,15473397.05030368,0
1618473600000,62842.56000000,63137.92000000,62835.94000000,62875.01000000,525.95631300,1618474499999,33127590.87027793,19206,282.56294600,17796609.15663196,0
1618474500000,62875.00000000,62905.63000000,62551.22000000,62678.35000000,634.22212200,1618475399999,39771888.59317327,24536,273.16049600,17129842.72361666,0
1618475400000,62678.35000000,62817.73000000,62560.02000000,62782.73000000,404.36604000,1618476299999,25357010.39967909,19017,207.11463200,12987778.36422582,0
1618476300000,62778.34000000,62827.05000000,62501.14000000,62615.33000000,594.23114300,1618477199999,37236959.92561041,19210,336.11499400,21063412.30368897,0
1618477200000,62615.32000000,62749.99000000,62492.46000000,62675.77000000,502.58753700,1618478099999,31474997.46875669,18498,248.00016300,15532958.65751814,0
1618478100000,62675.77000000,62789.99000000,62630.00000000,62705.01000000,452.24430400,1618478999999,28360690.91552506,16818,224.38390700,14071083.48127322,0
